,product_id,title,brand,category,description,price
450,B00002NC6D,Hoover S2203 Brush-Vac,Hoover,Electronics > Headphones > Earbud Headphones,"For easy, quick and convenient pick-ups on carpet or bare floors, reach for this compact electric vacuum cleaner. As seen on TV, this lightweight vacuum weighs less than 5 lbs., making it easy to use on stairs, too. The 2-motor system features a motor-driven brush roll for powerful cleaning and quiet operation. It also features a carpet/bare floor nozzle with easy-glide wheels plus edge cleaning on both sides. Other convenient features include a handle hook for easy storage, a long cord with cord wrap and a unique brush-view window. Easy-empty dust cup requires no paper bags. 1-yr. full manufacturer's warranty. No. S2203. Imported. 45-1/2Hx10Wx6D"". This lightweight vacuum is the ideal machine for apartments and quick household cleanups. It captures dirt in a chamber rather than a bag, cleans both carpets and bare floors, and can be stored on a wall-mounted hanging handle (included). To drive the brush roll, the 10-inch head has a motor separate from the suction motor, and the head's window permits monitoring of brush-roll operation. For bare-floor cleaning, the brush roll shuts off. Emptying the dirt chamber is easy, and the filter inside the chamber may be brushed clean or washed. Users can clean the brush roll easily, but if its belt wears out, it must be replaced by a professional. Power comes from a 15-foot power cord, which provides plenty of room for roaming. The vacuum lies flat for cleaning under furniture, weighs less than 5 pounds, assembles with two screw-nut sets (included), and carries a one-year warranty against defects. <I>--Fred Brack</I>",
451,B00002NDTI,"JBL S310BE 3-Way Floorstanding Speaker (Single Speaker, Beech) (Discontinued by Manufacturer)",JBL,Electronics > Home Audio > Speakers > Floorstanding Speakers,,
452,B00002Z724,Cyber Acoustics HE-200 Deluxe PC/Audio Stereo Headphone (Silver),Cyber Acoustics,Electronics > Headphones > On-Ear Headphones,"Enjoy the comfortable fit of these classic Walkman style stereo headphones. Housing 40mm dynamic drivers, music sounds crisper and smoother than ever. The in-line volume control is perfect if you cant reach your iPod, smartphone, or mp3 players controls. Your ears will love the soft leatherette ear pads for long-hours of wear and the adjustable headband offers the perfect fit..",$12.06
453,B00002Z71Z,"Cyber Acoustics CA-3310 2.1 Flat Panel Computer Speakers (3-Speaker, White)",Cyber Acoustics,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,"The Cyber Acoustics CA-3310 is a flat-panel, three-piece amplified speaker system for the home or office computer audio. The system's design compliments any computer system. Its three-speaker configuration includes two 2.5-inch, 5-watt satellites and a 4-inch, 16-watt high-excursion subwoofer. The satellite speakers are magnetically shielded to prevent video distortion when they're placed near a monitor.",
454,B00003005Q,Technics SB-LX50K Floorstanding Speakers (Pair) (Discontinued by Manufacturer),Technics,Electronics > Home Audio > Speakers > Floorstanding Speakers,,
455,B00003005J,Technics SB-LX30K Floorstanding Speakers(Pair) (Discontinued by Manufacturer),Technics,Electronics > Home Audio > Speakers > Floorstanding Speakers,"This attractive cabinet design complements most any home. Power handling of up to 140 watts to power and equipped with 6-3/4"" cone woofer delivers powerful bass and 2-9/16"" cone tweeter for clear high frequencies to give you the right sound. Rear bass-reflex design for excellent low range response and rounded baffle edges reduce diffraction effects. <b>Features</b>",
456,B000030061,Infinity CC1 Center Channel Speaker (Discontinued by Manufacturer),Infinity,Electronics > Home Audio > Speakers > Center-Channel Speakers,"Item number 166960, Grading is cover/record: VG+/EX using Goldmine standards. 1956,morse code Please see seller profile for abbreviation descriptions.",
457,B000031KAR,JBL PSW-D115 350-Watt Powered Subwoofer (Discontinued by Manufacturer),JBL,Electronics > Home Audio > Speakers > Subwoofers,"With a 15-inch speaker driver and 350 watts of rump-kicking power, the JBL PSW-D115 powered subwoofer promises to deliver tight, clean bass while freeing your amplifier to do a better job with the midrange and high frequencies. The sub's ability to deliver solid bass down to 25 Hz helps transform your stereo system into a powerful home theater system, producing sound waves that you feel as well as hear. The JBL PSW-D115's high-output digital amplifier exhibits lower distortion than conventional amplifiers. Adjustable low-pass and high-pass controls allow the subwoofer to seamlessly blend with any speaker system.<P>Direct Input bypasses the internal crossovers for use with Dolby Digital and DTS receivers and processors, which already include the subwoofer crossover. Alternately, you can feed the sub from the speaker-level outputs on your amplifier or receiver, passing everything above 180 Hz on to your speakers from the PSW-D115's speaker-level outputs and letting the sub handle the heavy-duty bass work.<P>The PSW-D115 measures 20 by 20 by 21.75 inches. The speaker includes a one-year warranty on the speaker amplifier, a two-year parts and labor warranty on the speaker enclosures, and a five-year parts and labor warranty on the driver and internal components.",
458,B00003G1QH,Logitech QuickCam Web,Logitech,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Webcams,"Want to set up your own live Internet show or send a quick pic to grandma with your next e-mail? The Logitech QuickCam Web brings all your video-phone fantasies to life--and it's as easy to use as a regular telephone. Installation consists of simply plugging the camera into your USB port and mounting it on your monitor or desk. The included software is easy to install and use, and it's fully integrated with e-mail and Web-design software, so you can start sending out snapshots or streaming video right away. The 640 x 480 resolution is superb, and the camera can handle up to millions of colors, meaning you should have no complaints about fuzzy or pixilated images. Unlike some competitors, Logitech includes a focusing wheel just underneath the lens so you can adjust your shot without moving back and forth in front of the camera. Making calls or video greetings is easy thanks to the built-in microphone; while it's not of professional quality, it's more than good enough to make yourself understood--even over thousands of miles of cable. Bonus software fills the CD accompanying the package; you get the Microsoft NetMeeting video-phone set, RealPlayer G2 audio-video stream player, Reality Fusion interactive games, and CrestaCards video greeting software. You'll probably never run out of things to do with your Logitech QuickCam Web chugging along in front of you, but it's nice to know that when you want a little privacy you can just pull down its shutter and be alone. <i>--Rob Lightner</i> <b>Pros:</b><br> <ul> <li>Easy to install and use <li>High resolution <li>Unobtrusive </ul>",
459,B00003L4EX,Cerwin-Vega VS-100B Single Floorstanding Speaker (Discontinued by Manufacturer),Cerwin-Vega,Electronics > Home Audio > Speakers > Floorstanding Speakers,"Well, now it can actually sound just like THIS. It's a digital thing. A lot of today's music is played through sound-stretching digital processors (like synthesizers). Then it's recorded, mixed, and mastered. Digitally, to e xpand the dynamic range. Finally, this music shows up in your house as a digital disc you access with a laser beam. Do you really think your old speakers are up to it? Enter Cerwin-Vega VS Loudspeakers. VS? It stands for Velocity Sensitive. And it means you'll hear every detail in today's music. From a subtle whisper to a sudden CRASH! As well as all the note-bending digitalia in between. This, is a speed thing. A Velocity Sensitive loudspeaker has very fast ""transient response"". You see, the faster a speaker can respond to the myriad dynamic changes in musical energy, the more accurate the reproduction. There's no one particular key to fast transient response, but there is a combination. Our high energy magnet and voice coil assemblies work in swift precision with refined curvilinear cones, well-damped surrounds, and lightweight die-cast aluminum frames.>p? For starters, you can feel it in the bass. The 15"" woofer in our VS-150 can take low frequency response clear down to 28 Hertz. While handling up to 400 watts of power. To be honest, this kind of low bass is the result of gaping holes in design. We've cut dual vents in the rear panels of our VS-120 and VS-150 speakers to reduce port compression and increase bass output. What's more, our woofers are acoustically loaded (not unlike the musicians), such that the speaker is in perfect balance with the cabinet volume, as well as the port size. And Velocity Sensitive woofer cones have an improved stiffness to mass ratio. Meaning, they're light and at the same time, durable. Our new dividing network is the result of our undivided attention. Cerwin-Vega ""smart crossover circuitry"" is computer optimized. So it instantaneously routes frequencies to the appropriately matched driver. Smoothly (so you'll benefit from seamless driver integration), and quietly (our crossovers are acoustically transparent, and won't interfere with accurate frequency reproduction). Enough quiet time, let's get vocal here. Our large diameter midranges (6 1/2"" in the VS-150) will give you accurate vocal reproduction and great stereo imaging. Vibrant with clarity and presence. Our tweeter family consists of three polycarbonate models (in the VS-80, VS-100, and VS-120) and a polyimide soft dome in the VS-150. As if that's not technical enough for you, we call them ""balanced drive hybrid dome tweeters"". You get all the benefits of a pure dome tweeter, like good off-axis response and stable imaging, along with high power handling and sensitivity. In fact, our 1"" tweeter can make Madam Butterfly literally soar. To an audio altitude of 22,000 Hertz. All this high technology is protected by our Positive Temperature Coefficient Device (aka PTC). This is your internal tweeter insurance policy. What's more, we've built in overall fuse protection for the VS-120 and VS-150. Better music through science. And carpentry. Our cabinets are internally braced to minimize cabinet vibrations. And maximize bass. As well as the life expectancy of our already beefy 3/4"" composite board cabinets. To that end, every VS loudspeaker is wrapped in a black ash or walnut finish. And backed by a single sheet of paper. Our five year warranty. Meaning every time you sit down in front of a pair of VS speakers, there'll be someone standing behind them. From a company that, for over 45 years, has stood for integrity and quality. And lots of long advertising copy. Thanks very much for reading this far. It can be more than a little tough on the eyes. Our solution? Do something nice for your ears. Listen to a pair of VS loudspeakers. There's all kinds of great music out there. <b>Features</b> <ul> <li>Frequency Response - 37 Hz - 20 kHz <li>Power Handling - 5 - 125 watts <li>Speaker type - 3 way </ul>",
460,B00003L4EZ,"Cerwin-Vega E-76C 6.5-Inch 2-Way Center Channel Speaker, Black Ash (Discontinued by Manufacturer)",Cerwin-Vega,Electronics > Home Audio > Speakers > Center-Channel Speakers,"Dual 6 1/2"" Paper Cone Woofers; 1"" Dome Tweeter with Ferro Fluid Enjoy theater-like sound in the comfort of your living room with the Cerwin-Vega E-76C center-channel speaker. Hailing from the company's E-series, which is loosely modeled after the speakers that Cerwin-Vega supplies to movie theaters across the country, the E-76C offers optimum sound in any listening environment. The center speaker is outfitted with dual 6.5-inch midrange drivers that produce extremely high efficiency and tight sound, along with a self-resetting balanced dome tweeter with a high-sensitivity design. The resulting 50 Hz to 20 kHz frequency response adds a warm, precise, full-bodied flair to movie dialogue--the domain of all center speakers. The E-76C also includes a tuned bass-reflex enclosure that delivers an extra 3 dB boost at the tuning frequency, plus a low-diffraction baffle cabinet that reduces distortion while increasing the clarity. As with all Cerwin-Vega home theater speakers, the E-76C is also magnetically shielded, so you can place it above or below the TV without distorting the video image. And though the E-76C can serve as a center speaker in a variety of home theater systems, it excels when teamed with other tonally matched E-series speakers, such as the E-715, E-712, and E-710 floorstanding models and the E-706 and E-705 bookshelf units. The speaker, which measures 19.5 by 8 by 9.88 inches (W x H x D), works with amps as powerful as 125 watts per channel. It's also backed by a five-year warranty on parts and labor. <b>What's in the Box</b><br /> E-76C center speaker, user's manual.",
461,B0000488VF,D-Link DSB-R100 USB FM Radio with MP3 Software,D-Link,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Cables & Interconnects > USB Cables,"The D-Link DSB-R100 USB PC Radio is a stereo FM band (no AM) radio receiver with a USB interface. The PC Radio will easily install on any system with Windows 95 Release 2, 98, or 2000 with a USB port. It comes with an antenna and connecting cables that plug into a USB port and the line-in on the PC's sound card. The DSB-R100 provides the user with the ability to listen to favorite radio programs or music right from the PC. The radio is powered off the USB bus, so no external power supply is needed. The radio works just as easily as does a car stereo, and up to 200 stations can be preset. The software can record music or programs from the radio and save them in the MP3 format. The software also has an available sleep and wake function that allows the user to record radio programs while away from the PC.",
462,B00004GPZQ,Intel ICP3PRO PC Camera Pack Pro USB,Intel,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Webcams,"The Intel ICP3PRO PC Camera Pack Pro includes a full-featured Intel PC Camera as well as the Intel Create &amp; Share Software Deluxe. The Intel ICP3PRO PC Camera Pro makes videophone calls through your dial-up or broadband Internet connection or over telephone lines. Plus, it's a great video capture device that lets you easily import video from your VCR or camcorder. Just plug your VCR or camcorder into the video-in plug on the back of the Intel ICP3PRO PC Camera Pro and you're ready to go. What's more, the Intel Movie Builder lets you create digital movies or multimedia presentations by adding title cards, voice-over, still images, audio--even special effects. Or talk to friends and family while showing them a home video. You can also use the Intel ICP3PRO PC Camera Pro Pack for sending e-mail postcards, building home pages, taking automatic snapshots, and other applications. The Intel PC Camera ProPack is designed for those who want to do more with their camera, but you don't need to be a pro to own one. It's very easy to use, so you can get started right away using the Intel PC Camera Pro Pack in your home or office. Plus, you can use the Auto Snapshot function to capture time-interval or motion-controlled images when you're not there.",$5.99
463,B00004LC7Z,Jensen JW160 Wireless Headphones,Recoton,Electronics > Headphones > Over-Ear Headphones,"Eliminate annoying cords and cables with these Jensen 900MHz wireless headphones. Unlike infrared headphones that can only be used in one room, these headphones feature 900MHz technology that lets you move freely around the house. Headphones transmit up to 150', making them ideal for use indoors or out. Featuring bold, contemporary styling, headphones are compatible with A/V equipment including TVs, VCRs, stereo receivers, portable stereos, DVD players, CD players, cassette players and satellite receivers. Great for watching television or listening to music late at night at any volume. Transmitter doubles as headphone stand. Requires 2 AAA batteries required (not included). No. JW160. Imported. 7-3/4Hx9-3/4Wx3-3/4D"". With Jensen's patented 900 MHz technology, the JW160 wireless headphones offer you superior freedom and versatility over infrared headphones. These headphones let you move from room to room, or inside or outside your house, and still receive high-quality audio signals through walls, floors, and ceilings. You can be as far away from your source as 150 feet. Jensen's JW160 headphones let you garden to the radio, exercise to your favorite CD, or stay up late watching TV without disturbing others. The Jensen JW160 gives you full volume control and features a self-adjusting headband and a lightweight design for comfort and extended wear. These headphones are easy to install and include several hookup options. They are compatible with audio-video equipment such as TVs, VCRs, stereo receivers, CD players, and satellite receivers. The JW160s run on two AAA batteries and are covered by a one-year warranty.",
464,B00004NHP6,KLH ASW10-120 Powered Subwoofer (Discontinued by Manufacturer),KLH,Electronics > Home Audio > Speakers > Subwoofers,"Identical to ASW10-100 - except watt is 120 The KLH ASW10-120 subwoofer is designed to give a satisfying bass kick and enhanced low-end sound to any home-theater array. A 10-inch, front-firing, fiber-cone woofer driven by a 120-watt amplifier means that even big rooms will be filled with deep, explosive bass. The designers at KLH have housed the driver in a ported composite-wood cabinet with a handsome black finish, so it will look good in any room. Adjustable phase and crossover frequency controls are included to set the subwoofer's output to match your surround speakers, giving greater clarity and stronger response. Additional features include quick-connect and low-level terminals, along with auto-shutoff to cut power when no signal is present. The KLH ASW10-120 comes with a one-year limited warranty on parts and labor.",
465,B00004NKWD,Microsoft Natural Keyboard Elite and Wheel Mouse Combo,Microsoft,"Electronics > Computers & Accessories > Computer Accessories & Peripherals > Keyboards, Mice & Accessories > Keyboard & Mouse Combos","The Microsoft Natural Keyboard Elite and Wheel Mouse Combo pairs one of Microsoft's most popular keyboard designs with one of its most streamlined mouse models. The Microsoft Natural Keyboard Elite and Wheel Mouse Combo allows you to use your home or office PC comfortably and conveniently. The Microsoft Natural Keyboard Elite is the second in a series of ergonomically designed keyboards from Microsoft. Its split, gently sloped design allows you to place your hands, wrists, and forearms in a natural position for greater comfort while typing. With its improved space-saving design, the new keyboard takes up less room on your desktop and fits easily into keyboard trays. The Natural Keyboard Elite is both PS/2 and USB compatible. The included USB adapter allows you to use your Natural Keyboard Elite with the latest PC technology. Also featured in this combination pack, the Microsoft Wheel Mouse is easy to set up and use and includes a convenient wheel for scrolling. Roll the wheel forward or backward instead of clicking on scroll bar or arrow for a fast and easy way to move through your documents. Just plug the Wheel Mouse into a serial or PS/2 port. Wheel Mouse is built as a two-button mouse to meet strict standards. If you're not satisfied with your mouse for any reason, return it to Microsoft within 30 days of purchase for a full refund.",
466,B00004R92A,Grilla Gear 4-Piece Hardwood BBQ Tray &amp; Tools Set,Grilla Gear,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Webcams,"This set includes three barbecue essentials: scalloped-edge tongs, a barbecue fork, and a barbecue turner. Each is well suited to a casual barbecue and sturdy enough to see you through many summer cookouts. They come in a generously sized hardwood tray with handles. Grilla's tough tools are made from top-quality materials and the fork and turner feature a unique 5-inch black rubber grip for handling comfort. A mahogany-like finish and black metal accents make these pieces truly attractive additions to any barbecue setup. <I>--Julie McCowan</I>",
467,B00004R95J,Logitech Blueberry Wheel Mouse (Mac),Logitech,"Electronics > Computers & Accessories > Computer Accessories & Peripherals > Keyboards, Mice & Accessories > Mice","The Logitech 930470-0403 Blueberry Wheel Mouse (Mac) offers an award-winning ergonomic design in a blueberry color to match your iMac. This wheel mouse provides comfortable control for left- and right-handed users. This four-button wheel design enables users to scroll without having to move and click in scrollbars. With the Mouseware software (included), users can customize the four buttons for one-click shortcuts, including double clicking, cutting, and pasting. The Logitech 930470-0403 Blueberry Wheel Mouse offers Plug and Play utility with USB-enabled Macintosh computers. Built to last, this mouse comes with a three-year warranty.",
468,B00004RC2I,PalmOne Portable Keyboard for Palm V Series Handhelds,Palm,"Electronics > Computers & Accessories > Computer Accessories & Peripherals > Keyboards, Mice & Accessories > Keyboards","For people who need to use their Palm for memos, e-mail, writing reports, or any activity that requires entering more than just a few words, the Palm portable keyboard offers a tremendous convenience, especially given its small size and portability. This lightweight keyboard for Palm V handhelds is an ideal accessory for users who get frustrated by hunt-and-peck stylus typing and handwriting recognition software. Its small form factor and foldability keep it portable, while its true touch-typing and full-size keys assure comfort. The Palm handheld portable keyboard also features an integrated docking station and requires no additional batteries.",
469,B00004RDAF,Farberware Millennium Stainless-Steel 12-Inch Nonstick Skillet,Farberware,Electronics > Headphones,"Farberware's 12-inch nonstick skillet is a generous 2 inches deep, allowing you to cook soupy and sloppy foods without getting them all over the stovetop. Its construction--a stainless-steel layer surrounding a thick aluminum base--ensures even heat distribution and allows you to cook most everything on low-to-medium heat (high heat should only be used for boiling or reducing liquids). The skillet and handle are oven-safe up to 500 degrees, but you'll want to use a potholder because the handle will get hot. Go ahead and use metal utensils, but not sharp ones; minor scratches shouldn't affect the pan's performance. The skillet is dishwasher-safe, but periodically needs a stainless steel cleaner to brighten up its shiny exterior. A large hole in the handle allows you to hang it from a pot rack, and it has a lifetime limited warranty. <I>--Doree Armstrong</I>",
470,B00004RG5T,Creative Labs DeskTop Theater 5.1 DTT2500 Digital Computer Speaker System,Creative,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,"Rivaling expensive Dolby Digital home theater sound systems, Creative Labs DTT2500 DeskTop Theater 5.1 lets movie lovers enjoy multichannel Dolby Digital or Dolby Surround movie sound with a PC DVD or any consumer DVD player. Power gamers can immerse themselves in thrilling multichannel games. The Creative Labs DTT2500 delivers Creative Multi Speaker Surround in music or movie modes and upmixes stereo to 5.1-channel surround audio, providing multispeaker enhancement with any two-channel sound card. It is also capable of discrete four-channel positional audio with Microsoft DirectSound3D, Creative's Environmental Audio Extensions (EAX), and derivative applications when used with any four-channel sound card. This system offers easy selection buttons for dual-language or karaoke vocal/music separation in VCDs (PCM input only).",
471,B00004RG5N,Creative Labs CT6860 Video Blaster WebCam Go,Creative,Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Audio &amp; Video Accessories > Webcams,"The Creative Labs' Video Blaster WebCam Go is a combination of a digital still camera and a Webcam. You can attach it to your PC and video conference, create Web sites, and much more. You can also take it with you on vacation as a still camera. It offers 4 MB of nonvolatile memory that stores up to 90 images in 640 x 480 VGA resolution or up to 200 images in the more Web-friendly version of 320 x 240 resolution without the need for diskettes or memory cards. Since the memory is nonvolatile, you won't lose your captured images if the camera's batteries are drained or are removed. You have the flexibility of four image capture modes, each instantly selectable with the mode selector button on the back of the camera. When the camera is attached to the PC, you can adjust the focus ring for a sharp image. When taking snapshots away from the PC, you can place the lens in infinity, midrange, or close-up modes. The Creative Labs' Video Blaster WebCam Go uses easy-to-find standard AAA batteries. The batteries are used only when the camera is in untethered mode. The two AAA alkaline batteries are good for up to 300 exposures. Small enough to fit in a shirt pocket, the camera is designed for easy portability anytime and anywhere with one-hand operation. It comes equipped with a 6-foot USB cable and a rugged RhinoSkin carrying case to protect the portable camera on the move.",
472,B00004RG6F,Creative Labs Playworks 3-Piece Digital Computer Speakers,Creative,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,"The Creative Labs CSW250 SoundWorks Digital is a subwoofer speaker system featuring a coaxial S/PDIF digital connection and two analog inputs for use with any digital or analog audio device, including PCs, TVs, CD or DVD players, and MP3 players. Featuring a wooden 24-watt subwoofer and two 8-watt satellite speakers, the system delivers 40 watts total power, offering wide-range, natural sound with high-powered bass. The system includes a handy volume control wired to your subwoofer, letting you turn the system on and off and adjust sound levels. The CSW250 speaker system pairs with the Sound Blaster Live! sound card for lower distortion levels and crystal-clear digital audio. In addition, the second analog line-in allows you to connect directly to another audio device without having to disconnect it from your PC, so you can listen to music while playing computer games. Creative Labs backs its CSW250 speaker system with a one-year warranty.",
473,B00004RIUB,PalmOne PalmConnect USB Kit,Palm,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Cables & Interconnects > USB Cables,"Here is a complete solution for connecting your Palm handheld to a Macintosh containing a USB port. The kit is compatible with the Palm III, Palm V, and Palm VII series handhelds. It includes a USB-to-serial-port adapter, USB software, and the Palm Desktop 2.1 organizer software (Macintosh) for managing your date book, addresses, memo pad, and to-do list. To connect to a Mac, you'll need to be running Mac OS 8.5.1 or later on a PowerPC processor and have a USB port. Note that for connectivity to a Macintosh with a serial port, you will need the PalmConnect Serial Kit.",
474,B00004S2XG,Ezonics EZ-308 EZDual Cam,Ezonics,Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Audio &amp; Video Accessories > Webcams,"The Ezonics EZDual Cam USB camera will allow you to capture full-motion video, capture still pictures, and join a video conference. Installation is a snap--just plug the EZDual Cam into your USB port, load the drivers, and you have a full-featured PC digital video camera. Unplug the EZDual Cam, and it becomes a full-featured stand-alone digital camera. Because the EZDual Cam's interface is USB, no interface card is required. It allows you to capture video at up to 30 frames per second. It enables you to send video e-mail to your friends, family, and business associates. It also allows you to save video in a self-executable format. Just attach to your standard e-mail. The recipient just has to double-click on the file to see your video. The EZDual Cam can also take still pictures. Unplug the EZDual Cam, and you have a digital camera with enough internal memory to hold 20 VGA-quality pictures. You can print your still shots, e-mail them, or edit them with the included software. Included applications help you make cards and calendars as well as enhance or edit images and add special effects.",
475,B00004S8EK,Anolon Professional 9-Piece Nonstick Cookware Set,Anolon,Electronics > Headphones,"The Anolon Professional line is ideal for the home cook who appreciates some of the qualities of commercial-grade cookware, such as heavier weight to aid hot-spot-free cooking and low-profile glass lids. The pots in this nine-piece set are hard-anodized for fast, even heating, and coated with the scratch-resistant DuPont Autograph coating, created with the gourmet cook in mind. The set includes: a 1-quart covered saucepan; 3-quart covered saucepan good for small batches of soups and pastas; 7-quart covered stockpot for simmering soups and stews or cooking pasta; a 2-quart stainless-steel stockpot insert for easy draining of pasta or stock ingredients or steaming veggies; a 10-inch open French skillet; and a 10-1/2-inch, 4-quart open saut oven-safe to 500 degrees. All pans feature hard-anodized surfaces, which are much harder than stainless steel. The heavier weight of this series also makes the cookware heat up more evenly to prevent hot spots. Stainless-steel handles are oven-safe to 500 degrees, so they will heat up on the stovetop. Remember to use potholders with these commercial-quality pans. All covered pans come with glass lids so you can watch food as it cooks. And it's all covered by a lifetime warranty. <I>--David Drury</I> <b>What's in the Box</b><br> 1-quart saucepan with lid; 3-quart saucepan with lid; 7-quart stockpot with lid; 2-quart stainless-steel insert (for stockpot); 10-inch open skillet; 10-1/2-inch, 4-quart open saut pan",
476,B00004S9AK,Microsoft D58-00002 Intellimouse Optical,Microsoft,"Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Keyboards, Mice &amp; Accessories > Mice","The IntelliMouse Optical is one in Microsoft's family of ball-free mouse products using digital optical tracking technology. Sporting the silver detailing, signature red taillight, and glowing underside made popular by IntelliMouse Explorer, IntelliMouse Optical features a smaller design that is comfortable for both left- and right-handed mouse users. Microsoft IntelliEye optical technology changes the way people use a mouse by removing the ball, thereby providing more control and accuracy and eliminating the need for mouse pads and cleaning. IntelliEye technology provides accuracy and durability by replacing the mouse ball with an optical sensor and digital signal processor (DSP). The sensor captures snapshots of the work surface at a rate of 1,500 images per second, and the DSP translates changes of the images into onscreen movements. The Microsoft IntelliMouse Optical works with both Macs and PCs.",
477,B00004SC1Q,Labtec LCS-2514 5-Piece Computer Speakers,Labtec,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Audio & Video Accessories > Computer Speakers,"Designed to maximize audio for standard or newer four-channel sound cards, Labtec's LCS-2514 four-channel computer speaker and subwoofer system provides surround sound for gaming, music, DVDs, and interactive Web pages. If your computer has a standard sound card--a single speaker jack--the Labtec LCS-2514 powers ambient sound to the rear speakers. The Labtec LCS-2514 provides four discrete channels of audio to computers equipped with a four-channel sound card. An electronic crossover directs sound-wave frequencies to proper speaker components for separation of highs and lows. Patented Max-X driver technology provides a dynamic range of audio, enhanced bass, and less distortion. The floor-mounted 15-watt subwoofer is enclosed in wood for rich bass, and real-time active bass equalization adjusts bass levels for resonant tone and minimal distortion. Separate front and rear volume controls on satellite speakers are an added convenience, and rear satellite wall mounting brackets provide a number of hanging options. Setup is a snap with color-coded jacks and plugs, and substantial cord lengths allow different speaker setups. A one-year warranty covers parts and labor.",
478,B00004SCWO,Macally iSweet USB Mouse,Macally,"Electronics > Computers & Accessories > Computer Accessories & Peripherals > Keyboards, Mice & Accessories > Mice","MacAlly (ISWEET) Mouse USB Candy colors Designed specifically for USB-equipped Macintosh computers, Macally's iSweet USB mouse is a 700 dpi, single-button mouse with an ergonomic feel and shape. The Macally iSweet comes with five changeable Jackets modeled after the iMac colors. The Macally iSweet mouse supports USB plug and play and hot swapping, and it's suitable for both left- and right-handed users. A three-year warranty covers parts and labor.",
479,B00004SD84,Sennheiser HD56 Portable Mini Headphone,Sennheiser,Electronics > Headphones,,
480,B00004SD85,Sennheiser HD433 Hi-Fi Stereo Headphones (Discontinued by Manufacturer),Sennheiser,Electronics > Headphones > Over-Ear Headphones,"The Sennheiser HD433 headphones offer excellent sound and sport a lightweight design that you can use either on a home or portable stereo. The HD433 earpieces sit flush against your ears rather than enclosing them or resting inside them.<P>A 10-foot OFC (oxygen-free copper) cord frees you to move about or merely sit across the room from your stereo during private listening. The HD433's sturdy, one-piece headband grips firmly but not too tightly for a snug fit that blocks external noise while keeping the 'phones in place for walking or even more strenuous exercise (though jogging may require unusual measures to keep the lengthy cord out of the way).<P> The minijack plug comes with a 0.25-inch adapter, so the 'phones are ready for any headphone jack. While credited with a full-range frequency response of 18 to 20,000 Hz, the HD433s prove a little light in the deep bass, though not so much as to sound thin or tinny. Rather, they sound mellow and natural, letting the music speak for itself with no undue peaks in either the bass or treble.<P> The headphones sound particularly good with components (such as CD players or integrated amplifiers) offering high-grade headphone jacks. They tend to sound just a little flatter and less dynamic with portable devices, but a bass boost can help here. Sennheiser's HD433 is a good headphone that won't insult your musical sensibility or cost you a small fortune. <I>--Michael Mikesell</i> <b>Pros:</b><br> <ul> <li>Full, fast sound <li>Good tonal balance <li>Works well with home or portable stereos <li>Long cord <li>Lightweight construction </ul> <b>Cons:</b><br> <ul> <li>Slightly limited at extremely high and low frequencies </ul>",
481,B00004SD87,Sennheiser HD500 Open Fusion Full-Size Headphones (Black) (Discontinued by Manufacturer),Sennheiser,Electronics > Headphones > Over-Ear Headphones,"Sennheiser's HD500 Fusion is a full-size headphone that's ideal for use with home as well as portable stereos. Audiophile-grade components are used throughout for maximum performance, and Sennheiser's Duofol membranes reduce harmonic distortion. These excellent features, combined with a frequency response of 14 to 21,000 Hz and explosive dynamics, will bring your music to life. A 10-foot OFC (oxygen-free copper) cord is attached to the left earpiece only, which gives you enough room to move around and reduces tangling. The 0.25-inch headphone plug comes with a miniplug adapter, letting you plug the HD500 into a smaller headphone jack. The innovative BioNetic design adapts to the shape of your head, and the adjustable headband has an airy, plastic cushion for added comfort. The Sennheiser HD500 Fusion comes with a two-year warranty. The HD 500 Fusion is a pair of open dynamic hi-fi stereo headphones with clear, accurate tonal quality. They feature a single-sided, highly conductive OFC copper cable, Duofol diaphragms and an innovative damping element for controlling diaphragm oscillation. <b>Features</b><br />",
